t_ms,true_x,true_y,yaw_deg,map_x,map_y,seg,auto_state,route_complete,front_cm,left_cm,out_vx,out_vy,map_lim,front_lim,left_lim,clearance
5360,0.3740,0.3086,0.00,0.3690,0.3086,0,3,0,140,10,0,150,0,0,0,1.438
5370,0.3740,0.3089,0.00,0.3690,0.3089,0,3,0,140,10,0,150,0,0,0,1.438
5380,0.3740,0.3094,0.00,0.3690,0.3094,0,3,0,140,10,0,150,0,0,0,1.437
5390,0.3740,0.3101,0.00,0.3690,0.3101,0,3,0,140,10,0,150,0,0,0,1.436
5400,0.3740,0.3110,0.00,0.3690,0.3109,0,3,0,140,10,0,150,0,0,0,1.436
5410,0.3740,0.3120,0.00,0.3690,0.3120,0,3,0,140,10,0,150,0,0,0,1.434
5420,0.3740,0.3133,0.00,0.3690,0.3133,0,3,0,140,10,0,150,0,0,0,1.433
5430,0.3740,0.3148,0.00,0.3690,0.3148,0,3,0,140,10,0,150,0,0,0,1.432
5440,0.3740,0.3165,0.00,0.3690,0.3165,0,3,0,140,10,0,150,0,0,0,1.430
5450,0.3740,0.3184,0.00,0.3690,0.3184,0,5,0,140,10,0,150,0,0,0,1.428
5460,0.3740,0.3205,0.00,0.3690,0.3205,0,5,0,140,10,0,150,0,0,0,1.426
5470,0.3740,0.3228,0.00,0.3690,0.3228,0,5,0,140,10,0,150,0,0,0,1.424
5480,0.3740,0.3253,0.00,0.3690,0.3253,0,5,0,140,10,0,150,0,0,0,1.421
5490,0.3740,0.3280,0.00,0.3690,0.3280,0,5,0,140,10,0,150,0,0,0,1.419
5500,0.3740,0.3309,0.00,0.3690,0.3309,0,5,0,140,10,0,150,0,0,0,1.416
5510,0.3740,0.3339,0.00,0.3690,0.3339,0,5,0,140,10,0,150,0,0,0,1.413
5520,0.3740,0.3372,0.00,0.3690,0.3372,0,5,0,140,10,0,150,0,0,0,1.409
5530,0.3740,0.3407,0.00,0.3690,0.3407,0,5,0,140,10,0,150,0,0,0,1.406
5540,0.3740,0.3444,0.00,0.3690,0.3444,0,5,0,140,10,0,150,0,0,0,1.402
5550,0.3740,0.3483,0.00,0.3690,0.3483,0,5,0,140,10,0,150,0,0,0,1.398
5560,0.3740,0.3524,0.00,0.3690,0.3524,0,5,0,140,10,0,150,0,0,0,1.394
5570,0.3740,0.3567,0.00,0.3690,0.3567,0,5,0,140,10,0,150,0,0,0,1.390
5580,0.3740,0.3612,0.00,0.3690,0.3612,0,5,0,140,10,0,150,0,0,0,1.385
5590,0.3740,0.3659,0.00,0.3690,0.3659,0,5,0,140,10,0,150,0,0,0,1.381
5600,0.3740,0.3707,0.00,0.3690,0.3707,0,5,0,139,10,0,150,0,0,0,1.376
5610,0.3740,0.3758,0.00,0.3690,0.3758,0,5,0,139,10,0,150,0,0,0,1.371
5620,0.3740,0.3811,0.00,0.3690,0.3811,0,5,0,139,10,0,150,0,0,0,1.365
5630,0.3740,0.3866,0.00,0.3690,0.3866,0,5,0,139,10,0,150,0,0,0,1.360
5640,0.3740,0.3923,0.00,0.3690,0.3923,0,5,0,139,10,0,150,0,0,0,1.354
5650,0.3740,0.3982,0.00,0.3690,0.3982,0,5,0,136,10,0,150,0,0,0,1.348
5660,0.3740,0.4043,0.00,0.3690,0.4043,0,5,0,136,10,0,150,0,0,0,1.342
5670,0.3740,0.4106,0.00,0.3690,0.4106,0,5,0,136,10,0,150,0,0,0,1.336
5680,0.3740,0.4171,0.00,0.3690,0.4171,0,5,0,136,10,0,150,0,0,0,1.329
5690,0.3740,0.4238,0.00,0.3690,0.4238,0,5,0,136,10,0,150,0,0,0,1.323
5700,0.3740,0.4306,0.00,0.3690,0.4306,0,5,0,133,10,0,150,0,0,0,1.316
5710,0.3740,0.4377,0.00,0.3690,0.4377,0,5,0,133,10,0,150,0,0,0,1.309
5720,0.3740,0.4450,0.00,0.3690,0.4450,0,5,0,133,10,0,150,0,0,0,1.301
5730,0.3740,0.4525,0.00,0.3690,0.4525,0,5,0,133,10,0,150,0,0,0,1.294
5740,0.3740,0.4602,0.00,0.3690,0.4602,0,5,0,133,10,0,150,0,0,0,1.286
5750,0.3740,0.4681,0.00,0.3690,0.4681,0,5,0,129,10,0,150,0,0,0,1.278
5760,0.3740,0.4762,0.00,0.3690,0.4762,0,5,0,129,10,0,150,0,0,0,1.270
5770,0.3740,0.4845,0.00,0.3690,0.4845,0,5,0,129,10,0,150,0,0,0,1.262
5780,0.3740,0.4930,0.00,0.3690,0.4930,0,5,0,129,10,0,150,0,0,0,1.254
5790,0.3740,0.5017,0.00,0.3690,0.5017,0,5,0,129,10,0,150,0,0,0,1.245
5800,0.3740,0.5106,0.00,0.3690,0.5106,0,5,0,125,10,0,150,0,0,0,1.236
5810,0.3740,0.5196,0.00,0.3690,0.5196,0,5,0,125,10,0,150,0,0,0,1.227
5820,0.3740,0.5289,0.00,0.3690,0.5289,0,5,0,125,10,0,150,0,0,0,1.218
5830,0.3740,0.5384,0.00,0.3690,0.5384,0,5,0,125,10,0,150,0,0,0,1.208
5840,0.3740,0.5481,0.00,0.3690,0.5481,0,5,0,125,10,0,150,0,0,0,1.198
5850,0.3740,0.5580,0.00,0.3690,0.5580,0,5,0,120,10,0,150,0,0,0,1.189
5860,0.3740,0.5681,0.00,0.3690,0.5681,0,5,0,120,10,0,150,0,0,0,1.178
5870,0.3740,0.5784,0.00,0.3690,0.5784,0,5,0,120,10,0,150,0,0,0,1.168
5880,0.3740,0.5889,0.00,0.3690,0.5889,0,5,0,120,10,0,150,0,0,0,1.158
5890,0.3740,0.5996,0.00,0.3690,0.5996,0,5,0,120,10,0,150,0,0,0,1.147
5900,0.3740,0.6105,0.00,0.3690,0.6105,0,5,0,115,10,0,150,0,0,0,1.136
5910,0.3740,0.6215,0.00,0.3690,0.6215,0,5,0,115,10,0,150,0,0,0,1.125
5920,0.3740,0.6328,0.00,0.3690,0.6328,0,5,0,115,10,0,150,0,0,0,1.114
5930,0.3740,0.6443,0.00,0.3690,0.6443,0,5,0,115,10,0,150,0,0,0,1.102
5940,0.3740,0.6560,0.00,0.3690,0.6560,0,5,0,115,10,0,150,0,0,0,1.090
5950,0.3740,0.6679,0.00,0.3690,0.6679,0,5,0,109,10,0,150,0,0,0,1.079
5960,0.3740,0.6798,0.00,0.3690,0.6798,0,5,0,109,10,0,150,0,0,0,1.067
5970,0.3740,0.6918,0.00,0.3690,0.6918,0,5,0,109,10,0,150,0,0,0,1.055
5980,0.3740,0.7037,0.00,0.3690,0.7037,0,5,0,109,10,0,150,0,0,0,1.043
5990,0.3740,0.7156,0.00,0.3690,0.7156,0,5,0,109,10,0,150,0,0,0,1.031
6000,0.3740,0.7276,0.00,0.3690,0.7276,0,5,0,104,10,0,150,0,0,0,1.019
6010,0.3740,0.7395,0.00,0.3690,0.7395,0,5,0,104,10,0,150,0,0,0,1.007
6020,0.3740,0.7515,0.00,0.3690,0.7515,0,5,0,104,10,0,150,0,0,0,0.995
6030,0.3740,0.7634,0.00,0.3690,0.7634,0,5,0,104,10,0,150,0,0,0,0.983
6040,0.3740,0.7753,0.00,0.3690,0.7753,0,5,0,104,10,0,150,0,0,0,0.971
6050,0.3740,0.7873,0.00,0.3690,0.7873,0,5,0,98,10,0,150,0,0,0,0.959
6060,0.3740,0.7992,0.00,0.3690,0.7992,0,5,0,98,10,0,150,0,0,0,0.947
6070,0.3740,0.8112,0.00,0.3690,0.8112,0,5,0,98,10,0,150,0,0,0,0.935
6080,0.3740,0.8231,0.00,0.3690,0.8231,0,5,0,98,10,0,150,0,0,0,0.923
6090,0.3740,0.8350,0.00,0.3690,0.8350,0,5,0,98,10,0,150,0,0,0,0.911
6100,0.3740,0.8470,0.00,0.3690,0.8470,0,5,0,92,10,0,150,0,0,0,0.900
6110,0.3740,0.8589,0.00,0.3690,0.8589,0,5,0,92,10,0,150,0,0,0,0.888
6120,0.3740,0.8708,0.00,0.3690,0.8708,0,5,0,92,10,0,150,0,0,0,0.876
6130,0.3740,0.8828,0.00,0.3690,0.8828,0,5,0,92,10,0,150,0,0,0,0.864
6140,0.3740,0.8947,0.00,0.3690,0.8947,0,5,0,92,10,0,150,0,0,0,0.852
6150,0.3740,0.9067,0.00,0.3690,0.9067,0,5,0,86,10,0,150,0,0,0,0.840
6160,0.3740,0.9186,0.00,0.3690,0.9186,0,5,0,86,10,0,150,0,0,0,0.828
6170,0.3740,0.9305,0.00,0.3690,0.9305,0,5,0,86,10,0,150,0,0,0,0.816
6180,0.3740,0.9425,0.00,0.3690,0.9425,0,5,0,86,10,0,150,0,0,0,0.804
6190,0.3740,0.9544,0.00,0.3690,0.9544,0,5,0,86,10,0,150,0,0,0,0.792
6200,0.3740,0.9663,0.00,0.3690,0.9663,0,5,0,80,10,0,150,0,0,0,0.780
6210,0.3740,0.9783,0.00,0.3690,0.9783,0,5,0,80,10,0,150,0,0,0,0.768
6220,0.3740,0.9902,0.00,0.3690,0.9902,0,5,0,80,10,0,150,0,0,0,0.756
6230,0.3740,1.0022,0.00,0.3690,1.0022,0,5,0,80,10,0,150,0,0,0,0.744
6240,0.3740,1.0141,0.00,0.3690,1.0141,0,5,0,80,10,0,150,0,0,0,0.732
6250,0.3740,1.0260,0.00,0.3690,1.0260,0,5,0,74,10,0,150,0,0,0,0.720
6260,0.3740,1.0380,0.00,0.3690,1.0380,0,5,0,74,10,0,150,0,0,0,0.709
6270,0.3740,1.0499,0.00,0.3690,1.0499,0,5,0,74,10,0,150,0,0,0,0.697
6280,0.3740,1.0618,0.00,0.3690,1.0618,0,5,0,74,10,0,150,0,0,0,0.685
6290,0.3740,1.0738,0.00,0.3690,1.0738,0,5,0,74,10,0,150,0,0,0,0.673
6300,0.3740,1.0857,0.00,0.3690,1.0857,0,5,0,68,10,0,150,0,0,0,0.661
6310,0.3740,1.0977,0.00,0.3690,1.0977,0,5,0,68,10,0,150,0,0,0,0.649
6320,0.3740,1.1096,0.00,0.3690,1.1096,0,5,0,68,10,0,150,0,0,0,0.637
6330,0.3740,1.1215,0.00,0.3690,1.1215,0,5,0,68,10,0,150,0,0,0,0.625
6340,0.3740,1.1335,0.00,0.3690,1.1335,0,5,0,68,10,0,150,0,0,0,0.613
6350,0.3740,1.1454,0.00,0.3690,1.1454,0,5,0,62,10,0,150,0,0,0,0.601
6360,0.3740,1.1574,0.00,0.3690,1.1574,0,5,0,62,10,0,150,0,0,0,0.589
6370,0.3740,1.1693,0.00,0.3690,1.1693,0,5,0,62,10,0,150,0,0,0,0.577
6380,0.3740,1.1812,0.00,0.3690,1.1812,0,5,0,62,10,0,150,0,0,0,0.565
6390,0.3740,1.1932,0.00,0.3690,1.1932,0,5,0,62,10,0,150,0,0,0,0.553
6400,0.3740,1.2051,0.00,0.3690,1.2051,0,5,0,56,10,0,147,0,1,0,0.541
6410,0.3740,1.2169,0.00,0.3690,1.2169,0,5,0,56,10,0,147,1,1,0,0.530
6420,0.3740,1.2286,0.00,0.3690,1.2286,0,5,0,56,10,0,146,1,0,0,0.518
6430,0.3740,1.2402,0.00,0.3690,1.2402,0,5,0,56,10,0,144,1,0,0,0.506
6440,0.3740,1.2516,0.00,0.3690,1.2516,0,5,0,56,10,0,142,1,0,0,0.495
6450,0.3740,1.2629,0.00,0.3690,1.2629,0,5,0,50,10,0,0,1,1,0,0.484
6460,0.3740,1.2740,0.00,0.3690,1.2740,0,5,0,50,10,0,136,1,1,0,0.472
6470,0.3740,1.2849,0.00,0.3690,1.2849,0,5,0,50,10,0,136,1,1,0,0.462
6480,0.3740,1.2957,0.00,0.3690,1.2957,0,5,0,50,10,0,135,1,0,0,0.451
6490,0.3740,1.3062,0.00,0.3690,1.3062,0,5,0,50,10,0,133,1,0,0,0.440
6500,0.3740,1.3165,0.00,0.3690,1.3165,0,5,0,45,10,0,125,1,1,0,0.430
6510,0.3740,1.3266,0.00,0.3690,1.3266,0,5,0,45,10,0,125,1,1,0,0.420
6520,0.3740,1.3365,0.00,0.3690,1.3365,0,5,0,45,10,0,125,1,1,0,0.410
6530,0.3740,1.3462,0.00,0.3690,1.3462,0,5,0,45,10,0,125,1,1,0,0.400
6540,0.3740,1.3557,0.00,0.3690,1.3557,0,5,0,45,10,0,125,1,0,0,0.391
6550,0.3740,1.3650,0.00,0.3690,1.3650,0,5,0,40,10,0,114,1,1,0,0.381
6560,0.3740,1.3742,0.00,0.3690,1.3742,0,5,0,40,10,0,114,1,1,0,0.372
6570,0.3740,1.3831,0.00,0.3690,1.3831,0,5,0,40,10,0,114,1,1,0,0.363
6580,0.3740,1.3918,0.00,0.3690,1.3918,0,5,0,40,10,0,114,1,1,0,0.355
6590,0.3740,1.4003,0.00,0.3690,1.4003,0,5,0,40,10,0,114,1,1,0,0.346
6600,0.3740,1.4086,0.00,0.3690,1.4086,0,5,0,35,10,0,102,1,1,0,0.338
6610,0.3740,1.4167,0.00,0.3690,1.4167,0,5,0,35,10,0,102,1,1,0,0.330
6620,0.3740,1.4246,0.00,0.3690,1.4246,0,5,0,35,10,0,102,1,1,0,0.322
6630,0.3740,1.4323,0.00,0.3690,1.4323,0,5,0,35,10,0,102,1,1,0,0.314
6640,0.3740,1.4398,0.00,0.3690,1.4398,0,5,0,35,10,0,102,1,1,0,0.307
6650,0.3740,1.4472,0.00,0.3690,1.4472,0,5,0,32,10,0,94,1,1,0,0.299
6660,0.3740,1.4543,0.00,0.3690,1.4543,0,5,0,32,10,0,94,1,1,0,0.292
6670,0.3740,1.4612,0.00,0.3690,1.4612,0,5,0,32,10,0,94,1,1,0,0.285
6680,0.3740,1.4679,0.00,0.3690,1.4679,0,5,0,32,10,0,94,1,1,0,0.279
6690,0.3740,1.4744,0.00,0.3690,1.4744,0,5,0,32,10,0,94,1,1,0,0.272
6700,0.3740,1.4807,0.00,0.3690,1.4807,0,5,0,28,10,0,82,1,1,0,0.266
6710,0.3740,1.4868,0.00,0.3690,1.4868,0,5,0,28,10,0,82,1,1,0,0.260
6720,0.3740,1.4927,0.00,0.3690,1.4927,0,5,0,28,10,0,82,1,1,0,0.254
6730,0.3740,1.4986,0.00,0.3690,1.4986,0,5,0,28,10,0,82,1,1,0,0.248
6740,0.3740,1.5047,0.00,0.3690,1.5047,0,5,0,28,10,0,82,1,1,0,0.242
6750,0.3740,1.5109,0.00,0.3690,1.5109,0,5,0,25,10,0,0,1,1,0,0.236
6760,0.3740,1.5171,0.00,0.3690,1.5171,0,5,0,25,10,0,0,1,1,0,0.229
6770,0.3740,1.5232,0.00,0.3690,1.5232,0,5,0,25,10,0,72,1,1,0,0.223
6780,0.3740,1.5290,0.00,0.3690,1.5290,0,5,0,25,10,0,72,1,1,0,0.217
6790,0.3740,1.5347,0.00,0.3690,1.5347,0,5,0,25,10,0,72,1,1,0,0.212
6800,0.3740,1.5401,0.00,0.3690,1.5401,0,5,0,22,10,0,0,1,1,0,0.206
6810,0.3740,1.5453,0.00,0.3690,1.5453,0,5,0,22,10,0,61,1,1,0,0.201
6820,0.3740,1.5504,0.00,0.3690,1.5504,0,5,0,22,10,0,61,1,1,0,0.196
6830,0.3740,1.5552,0.00,0.3690,1.5552,0,5,0,22,10,0,61,1,1,0,0.191
6840,0.3740,1.5598,0.00,0.3690,1.5598,0,5,0,22,10,0,61,1,1,0,0.187
6850,0.3740,1.5643,0.00,0.3690,1.5643,0,5,0,20,10,0,53,1,1,0,0.182
6860,0.3740,1.5685,0.00,0.3690,1.5685,0,5,0,20,10,0,53,1,1,0,0.178
6870,0.3740,1.5725,0.00,0.3690,1.5725,0,5,0,20,10,0,53,1,1,0,0.174
6880,0.3740,1.5764,0.00,0.3690,1.5764,0,5,0,20,10,0,53,1,1,0,0.170
6890,0.3740,1.5800,0.00,0.3690,1.5800,0,5,0,20,10,0,53,1,1,0,0.166
6900,0.3740,1.5835,0.00,0.3690,1.5835,0,5,0,18,10,0,44,1,1,0,0.163
6910,0.3740,1.5867,0.00,0.3690,1.5867,0,5,0,18,10,0,44,1,1,0,0.160
6920,0.3740,1.5897,0.00,0.3690,1.5897,0,5,0,18,10,0,44,1,1,0,0.157
6930,0.3740,1.5926,0.00,0.3690,1.5926,0,5,0,18,10,0,44,1,1,0,0.154
6940,0.3740,1.5952,0.00,0.3690,1.5952,0,5,0,18,10,0,44,1,1,0,0.151
6950,0.3740,1.5976,0.00,0.3690,1.5976,0,5,0,16,10,0,34,1,1,0,0.149
6960,0.3740,1.5999,0.00,0.3690,1.5999,0,5,0,16,10,0,34,1,1,0,0.147
6970,0.3740,1.6019,0.00,0.3690,1.6019,1,5,0,16,10,0,34,1,1,0,0.145
6980,0.3740,1.6038,0.00,0.3690,1.6038,1,5,0,16,10,0,34,1,1,0,0.143
6990,0.3740,1.6054,0.00,0.3690,1.6054,1,5,0,16,10,0,34,1,1,0,0.141
7000,0.3740,1.6071,0.00,0.3690,1.6071,1,5,0,15,10,0,0,0,0,0,1000.000
7010,0.3740,1.6088,0.00,0.3690,1.6088,1,5,0,15,10,0,0,0,0,0,1000.000
7020,0.3740,1.6104,0.00,0.3690,1.6104,1,5,0,15,10,0,0,0,0,0,1000.000
7030,0.3740,1.6119,0.00,0.3690,1.6119,1,5,0,15,10,0,0,0,0,0,1000.000
7040,0.3740,1.6134,0.00,0.3690,1.6134,1,5,0,15,10,0,0,0,0,0,1000.000
7050,0.3740,1.6147,0.00,0.3690,1.6147,1,5,0,15,10,0,0,0,0,0,1000.000
7060,0.3740,1.6160,0.00,0.3690,1.6160,1,5,0,15,10,0,0,0,0,0,1000.000
7070,0.3740,1.6171,0.00,0.3690,1.6171,1,5,0,15,10,0,0,0,0,0,1000.000
7080,0.3740,1.6182,0.00,0.3690,1.6182,1,5,0,15,10,0,0,0,0,0,1000.000
7090,0.3740,1.6192,0.00,0.3690,1.6192,1,5,0,15,10,0,0,0,0,0,1000.000
7100,0.3740,1.6201,0.00,0.3690,1.6201,1,5,0,14,10,0,0,0,0,0,1000.000
7110,0.3740,1.6210,0.00,0.3690,1.6210,1,5,0,14,10,0,0,0,0,0,1000.000
7120,0.3740,1.6217,0.00,0.3690,1.6217,1,5,0,14,10,0,0,0,0,0,1000.000
7130,0.3740,1.6224,0.00,0.3690,1.6224,1,5,0,14,10,0,0,0,0,0,1000.000
7140,0.3740,1.6229,0.00,0.3690,1.6229,1,5,0,14,10,0,0,0,0,0,1000.000
7150,0.3740,1.6234,0.00,0.3690,1.6234,1,5,0,14,10,0,0,0,0,0,1000.000
7160,0.3740,1.6238,0.00,0.3690,1.6238,1,5,0,14,10,0,0,0,0,0,1000.000
7170,0.3740,1.6241,0.00,0.3690,1.6241,1,5,0,14,10,0,0,0,0,0,1000.000
7180,0.3740,1.6243,0.00,0.3690,1.6243,1,5,0,14,10,0,0,0,0,0,1000.000
7190,0.3740,1.6245,0.00,0.3690,1.6245,1,5,0,14,10,0,0,0,0,0,1000.000
7200,0.3740,1.6245,0.00,0.3690,1.6245,1,5,0,14,10,0,0,0,0,0,1000.000
7210,0.3740,1.6245,0.00,0.3690,1.6245,1,5,0,14,10,0,0,0,0,0,1000.000
7220,0.3740,1.6245,0.00,0.3690,1.6245,1,5,0,14,10,0,0,0,0,0,1000.000
7230,0.3740,1.6245,0.00,0.3690,1.6245,1,5,0,14,10,0,0,0,0,0,1000.000
7240,0.3740,1.6245,0.00,0.3690,1.6245,1,5,0,14,10,0,0,0,0,0,1000.000
7250,0.3740,1.6245,0.00,0.3690,1.6245,1,5,0,14,10,0,0,0,0,0,1000.000
7260,0.3740,1.6245,0.00,0.3690,1.6245,1,5,0,14,10,0,0,0,0,0,1000.000
7270,0.3740,1.6245,0.00,0.3690,1.6245,1,5,0,14,10,0,0,0,0,0,1000.000
7280,0.3740,1.6245,0.00,0.3690,1.6245,1,5,0,14,10,0,0,0,0,0,1000.000
7290,0.3740,1.6245,0.00,0.3690,1.6245,1,5,0,14,10,0,0,0,0,0,1000.000
7300,0.3740,1.6245,0.00,0.3690,1.6245,1,5,0,14,10,0,0,0,0,0,1000.000
7310,0.3740,1.6245,0.00,0.3690,1.6245,1,5,0,14,10,0,0,0,0,0,1000.000
7320,0.3740,1.6245,0.00,0.3690,1.6245,1,5,0,14,10,0,0,0,0,0,1000.000
7330,0.3740,1.6245,0.00,0.3690,1.6245,1,5,0,14,10,0,0,0,0,0,1000.000
7340,0.3740,1.6245,0.00,0.3690,1.6245,1,5,0,14,10,0,0,0,0,0,1000.000
7350,0.3740,1.6245,0.00,0.3690,1.6245,1,5,0,14,10,0,0,0,0,0,1000.000
7360,0.3740,1.6245,0.00,0.3690,1.6245,1,5,0,14,10,0,0,0,0,0,1000.000
7370,0.3740,1.6245,0.00,0.3690,1.6245,1,5,0,14,10,0,0,0,0,0,1000.000
7380,0.3740,1.6245,0.00,0.3690,1.6245,1,5,0,14,10,0,0,0,0,0,1000.000
7390,0.3740,1.6245,0.00,0.3690,1.6245,1,5,0,14,10,0,0,0,0,0,1000.000
7400,0.3740,1.6245,0.00,0.3690,1.6245,1,5,0,14,10,150,0,0,0,0,2.361
7410,0.3741,1.6245,0.00,0.3691,1.6245,1,5,0,14,10,150,0,0,0,0,2.361
7420,0.3744,1.6245,0.00,0.3694,1.6245,1,5,0,14,10,150,0,0,0,0,2.361
7430,0.3749,1.6245,0.00,0.3699,1.6245,1,5,0,14,10,150,0,0,0,0,2.360
7440,0.3756,1.6245,0.00,0.3706,1.6245,1,5,0,14,10,150,0,0,0,0,2.359
7450,0.3765,1.6245,0.00,0.3714,1.6245,1,5,0,14,10,150,0,0,0,0,2.359
7460,0.3775,1.6245,0.00,0.3725,1.6245,1,5,0,14,10,150,0,0,0,0,2.357
7470,0.3788,1.6245,0.00,0.3738,1.6245,1,5,0,14,10,150,0,0,0,0,2.356
7480,0.3803,1.6245,0.00,0.3753,1.6245,1,5,0,14,10,150,0,0,0,0,2.355
7490,0.3820,1.6245,0.00,0.3770,1.6245,1,5,0,14,10,150,0,0,0,0,2.353
7500,0.3839,1.6245,0.00,0.3789,1.6245,1,5,0,14,10,150,0,0,0,0,2.351
7510,0.3860,1.6245,0.00,0.3810,1.6245,1,5,0,14,10,150,0,0,0,0,2.349
7520,0.3883,1.6245,0.00,0.3833,1.6245,1,5,0,14,10,150,0,0,0,0,2.347
7530,0.3908,1.6245,0.00,0.3858,1.6245,1,5,0,14,10,150,0,0,0,0,2.344
7540,0.3935,1.6245,0.00,0.3885,1.6245,1,5,0,14,10,150,0,0,0,0,2.342
7550,0.3964,1.6245,0.00,0.3914,1.6245,1,5,0,14,10,150,0,0,0,0,2.339
7560,0.3994,1.6245,0.00,0.3944,1.6245,1,5,0,14,10,150,0,0,0,0,2.336
7570,0.4027,1.6245,0.00,0.3977,1.6245,1,5,0,14,10,150,0,0,0,0,2.332
7580,0.4062,1.6245,0.00,0.4012,1.6245,1,5,0,14,10,150,0,0,0,0,2.329
7590,0.4099,1.6245,0.00,0.4049,1.6245,1,5,0,14,10,150,0,0,0,0,2.325
7600,0.4138,1.6245,0.00,0.4088,1.6245,1,5,0,14,11,150,0,0,0,0,2.321
7610,0.4179,1.6245,0.00,0.4129,1.6245,1,5,0,14,11,150,0,0,0,0,2.317
7620,0.4222,1.6245,0.00,0.4172,1.6245,1,5,0,14,11,150,0,0,0,0,2.313
7630,0.4267,1.6245,0.00,0.4217,1.6245,1,5,0,14,11,150,0,0,0,0,2.308
7640,0.4314,1.6245,0.00,0.4264,1.6245,1,5,0,14,11,150,0,0,0,0,2.304
7650,0.4362,1.6245,0.00,0.4312,1.6245,1,5,0,14,12,150,0,0,0,0,2.299
7660,0.4413,1.6245,0.00,0.4363,1.6245,1,5,0,14,12,150,0,0,0,0,2.294
7670,0.4466,1.6245,0.00,0.4416,1.6245,1,5,0,14,12,150,0,0,0,0,2.288
7680,0.4521,1.6245,0.00,0.4471,1.6245,1,5,0,14,12,150,0,0,0,0,2.283
7690,0.4578,1.6245,0.00,0.4528,1.6245,1,5,0,14,12,150,0,0,0,0,2.277
7700,0.4637,1.6245,0.00,0.4587,1.6245,1,5,0,14,14,150,0,0,0,0,2.271
7710,0.4698,1.6245,0.00,0.4648,1.6245,1,5,0,14,14,150,0,0,0,0,2.265
7720,0.4761,1.6245,0.00,0.4711,1.6245,1,5,0,14,14,150,0,0,0,0,2.259
7730,0.4826,1.6245,0.00,0.4776,1.6245,1,5,0,14,14,150,0,0,0,0,2.252
7740,0.4893,1.6245,0.00,0.4843,1.6245,1,5,0,14,14,150,0,0,0,0,2.246
7750,0.4961,1.6245,0.00,0.4911,1.6245,1,5,0,14,16,150,0,0,0,0,2.239
7760,0.5032,1.6245,0.00,0.4982,1.6245,1,5,0,14,16,150,0,0,0,0,2.232
7770,0.5105,1.6245,0.00,0.5055,1.6245,1,5,0,14,16,150,0,0,0,0,2.224
7780,0.5180,1.6245,0.00,0.5130,1.6245,1,5,0,14,16,150,0,0,0,0,2.217
7790,0.5257,1.6245,0.00,0.5207,1.6245,1,5,0,14,16,150,0,0,0,0,2.209
7800,0.5336,1.6245,0.00,0.5286,1.6245,1,5,0,14,19,150,0,0,0,0,2.201
7810,0.5417,1.6245,0.00,0.5367,1.6245,1,5,0,14,19,150,0,0,0,0,2.193
7820,0.5500,1.6245,0.00,0.5450,1.6245,1,5,0,14,19,150,0,0,0,0,2.185
7830,0.5585,1.6245,0.00,0.5535,1.6245,1,5,0,14,19,150,0,0,0,0,2.177
7840,0.5672,1.6245,0.00,0.5622,1.6245,1,5,0,14,19,150,0,0,0,0,2.168
7850,0.5761,1.6245,0.00,0.5710,1.6245,1,5,0,14,22,150,0,0,0,0,2.159
7860,0.5851,1.6245,0.00,0.5801,1.6245,1,5,0,14,22,150,0,0,0,0,2.150
7870,0.5944,1.6245,0.00,0.5894,1.6245,1,5,0,14,22,150,0,0,0,0,2.141
7880,0.6039,1.6245,0.00,0.5989,1.6245,1,5,0,14,22,150,0,0,0,0,2.131
7890,0.6136,1.6245,0.00,0.6086,1.6245,1,5,0,14,22,150,0,0,0,0,2.121
7900,0.6235,1.6245,0.00,0.6185,1.6245,1,5,0,14,26,150,0,0,0,0,2.112
7910,0.6336,1.6245,0.00,0.6286,1.6245,1,5,0,14,26,150,0,0,0,0,2.101
7920,0.6439,1.6245,0.00,0.6389,1.6245,1,5,0,14,26,150,0,0,0,0,2.091
7930,0.6544,1.6245,0.00,0.6494,1.6245,1,5,0,14,26,150,0,0,0,0,2.081
7940,0.6651,1.6245,0.00,0.6601,1.6245,1,5,0,14,26,150,0,0,0,0,2.070
7950,0.6760,1.6245,0.00,0.6709,1.6245,1,5,0,14,30,150,0,0,0,0,2.059
7960,0.6870,1.6245,0.00,0.6820,1.6245,1,5,0,14,30,150,0,0,0,0,2.048
7970,0.6983,1.6245,0.00,0.6933,1.6245,1,5,0,14,30,150,0,0,0,0,2.037
7980,0.7098,1.6245,0.00,0.7048,1.6245,1,5,0,14,30,150,0,0,0,0,2.025
7990,0.7215,1.6245,0.00,0.7165,1.6245,1,5,0,14,30,150,0,0,0,0,2.013
8000,0.7334,1.6245,0.00,0.7284,1.6245,1,5,0,14,35,150,0,0,0,0,2.002
8010,0.7453,1.6245,0.00,0.7403,1.6245,1,5,0,14,35,150,0,0,0,0,1.990
8020,0.7573,1.6245,0.00,0.7523,1.6245,1,5,0,14,35,150,0,0,0,0,1.978
8030,0.7692,1.6245,0.00,0.7642,1.6245,1,5,0,14,35,150,0,0,0,0,1.966
8040,0.7811,1.6245,0.00,0.7761,1.6245,1,5,0,14,35,150,0,0,0,0,1.954
8050,0.7931,1.6245,0.00,0.7881,1.6245,1,5,0,14,40,150,0,0,0,0,1.942
8060,0.8050,1.6245,0.00,0.8000,1.6245,1,5,0,14,40,150,0,0,0,0,1.930
8070,0.8170,1.6245,0.00,0.8120,1.6245,1,5,0,14,40,150,0,0,0,0,1.918
